eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
12078778,IDC,2008,12,24,6,15,23.66,1.23,29.3598,37.8843,27.1,19,166,0,nan,3.88,0.188
12865329,ISK,2008,12,24,6,20,2.3,nan,28.72,38.072,nan,nan,nan,14,nan,3.22,0.27
12078783,IDC,2008,12,24,7,4,5.43,1.29,29.3018,37.7927,27.4,20.7,160,0,nan,3.88,0.188
12865397,ISK,2008,12,25,1,0,16.7,nan,27.934,39.507,nan,nan,nan,7,nan,3,0.27
12865392,ISK,2008,12,25,3,18,7.9,nan,26.168,38.834,nan,nan,nan,8,nan,3.22,0.27
12078934,IDC,2008,12,25,12,43,52.45,1.49,30.4088,35.7399,13.6,10.8,67,48.8,16,3.88,0.188
13403987,ATH,2008,12,25,17,56,28.8,nan,27.11,35.48,1.8,1.2,-1,28,0.1,3.42,0.246
12865431,ISK,2008,12,26,6,26,46.4,nan,28.102,37.096,nan,nan,nan,5,nan,3.63,0.246
12865404,ISK,2008,12,26,17,9,23,nan,30.613,35.767,nan,nan,nan,32,nan,3.43,0.27
13404083,THE,2008,12,26,17,16,41.3,nan,26.7013,36.8135,8.2,2,1,13.4,7.7,3.52,0.246
12865483,ISK,2008,12,27,1,12,24.4,nan,27.543,37.848,nan,nan,nan,5,nan,3.52,0.246
12865455,ISK,2008,12,27,17,57,46.8,nan,27.188,37.514,nan,nan,nan,4,nan,3.32,0.246
12865539,ISK,2008,12,28,3,36,51.5,nan,27.039,36.149,nan,nan,nan,9,nan,3.32,0.246
12079242,IDC,2008,12,28,5,22,52.6,1.08,27.9768,36.006,20.8,18.3,30,0,nan,3.87,0.2
12079256,IDC,2008,12,28,8,52,22.19,1.17,29.0808,37.9066,26,19.7,45,0,nan,3.97,0.188
12865507,ISK,2008,12,28,17,13,7.6,nan,30.661,37.238,nan,nan,nan,7,nan,3.11,0.27
13404256,THE,2008,12,28,18,26,25.4,nan,25.5437,38.481,5.2,2.4,297,0.2,5.2,3.52,0.246
13404268,ATH,2008,12,28,21,17,59.5,nan,26.84,35.56,nan,nan,nan,39,nan,3.42,0.246
13404304,ATH,2008,12,29,4,13,17.1,nan,27.32,35.23,4.1,3.2,-1,5,nan,3.32,0.246
13404358,ISCJB,2008,12,29,20,16,8.12,0.79,28.6471,35.7169,11.54,5.496,36,33,nan,3.97,0.296
12865618,ISK,2008,12,30,13,25,43.7,nan,30.467,38.756,nan,nan,nan,6,nan,3.65,0.27
12865615,ISK,2008,12,30,20,51,10.4,nan,28.163,37.05,nan,nan,nan,7,nan,3.33,0.27
13404461,ATH,2008,12,31,6,43,33.2,nan,27.54,35.8,5,4.2,-1,25,1.4,3.42,0.246
12865647,ISK,2008,12,31,8,36,31.9,nan,30.198,37.781,nan,nan,nan,8,nan,3.22,0.27
12865642,ISK,2008,12,31,13,1,37.5,nan,30.486,37.215,nan,nan,nan,9,nan,3,0.27
13404485,ATH,2008,12,31,14,42,42.8,nan,26.91,35.32,9.2,5.5,-1,28,1.4,3.42,0.246
13404494,ATH,2008,12,31,15,15,47.3,nan,27.14,35.07,1.3,1.1,-1,2,2.2,3.73,0.246
12865632,ISK,2008,12,31,20,8,52.7,nan,26.711,38.969,nan,nan,nan,14,nan,3.32,0.246
13404517,ATH,2008,12,31,20,25,43,nan,27.08,35.16,1.8,1.1,-1,24,0.9,3.52,0.246
12079750,IDC,2009,1,1,10,42,17.64,1.64,27.1125,36.6177,12.9,12.7,88,146.5,19.8,3.87,0.2
14357903,ISCJB,2009,1,1,14,16,2.3,1.17,27.0243,36.6345,14.55,6.222,137,117.4,15.1,3.8,0.5
14357904,ISCJB,2009,1,1,14,25,10.9,0.81,28.9257,36.2232,8.366,5.933,12,28.7,6.98,3.9,0.5
12079773,IDC,2009,1,1,19,1,54.09,1.31,29.0772,36.9475,28.4,22.1,135,0,nan,3.61,0.188
12854363,ISK,2009,1,1,23,44,6.3,nan,28.288,36.014,nan,nan,nan,18,nan,2.72,0.188
12079798,IDC,2009,1,2,3,5,35.66,2.09,26.8629,36.4642,19.5,15.3,142,165.4,23.6,3.57,0.2
12854394,ISK,2009,1,2,10,43,5.6,nan,30.909,36.343,nan,nan,nan,22,nan,3.33,0.27
15132607,ISC,2009,1,2,11,41,31.29,5.26,27.6371,36.7178,30.86,9.8,47,4.7,29,3.7,0.5
14357927,ATH,2009,1,2,19,17,14,nan,27.27,35.78,2,1.8,-1,18,2.1,3.42,0.246
15132591,DDA,2009,1,2,20,45,33.55,nan,30.4003,37.054,nan,nan,nan,5.5,nan,3.8,0.5
12854424,ISK,2009,1,3,1,53,18.6,nan,30.446,37.157,nan,nan,nan,7,nan,3.65,0.27
11712527,ISCJB,2009,1,3,19,11,42.51,2.34,31.2249,36.2539,20.66,5.232,41,12.7,15.7,3.86,0.283
12854411,ISK,2009,1,3,19,48,8.5,nan,29.205,37.89,nan,nan,nan,5,nan,3.54,0.27
12854445,ISK,2009,1,4,5,12,56.8,nan,27.87,35.691,nan,nan,nan,26,nan,3.54,0.27
13404598,IDC,2009,1,4,10,26,29.22,0.67,27.5817,35.335,16.9,12.6,167,0,nan,4.33,0.188
15132628,DDA,2009,1,4,22,28,42.54,nan,27.1743,37.9445,nan,nan,nan,7,nan,3.9,0.5
15132655,DDA,2009,1,5,0,46,26.09,nan,29.5935,39.1049,nan,nan,nan,11.2,nan,3.9,0.5
12854470,ISK,2009,1,5,4,25,27.1,nan,29.185,37.014,nan,nan,nan,27,nan,3,0.27
12854461,ISK,2009,1,5,10,48,57.8,nan,29.179,37.805,nan,nan,nan,5,nan,3.11,0.27
14188732,THE,2009,1,5,22,20,0.7,nan,25.8907,35.7218,1.5,0.6,149,10.7,1.4,3.52,0.246
14357988,ATH,2009,1,5,23,13,4.4,nan,26.41,37.04,19.5,7.3,-1,43,27.8,3.52,0.246
12854488,ISK,2009,1,6,1,28,43.6,nan,27.108,38.91,nan,nan,nan,5,nan,3.42,0.246
12854477,ISK,2009,1,6,20,38,18.6,nan,29.939,37.539,nan,nan,nan,2,nan,3.11,0.27
14358008,ISCJB,2009,1,6,21,20,46.69,1.45,27.562,35.4485,11.2,4.214,153,0,11.3,3.83,0.246
14358009,ATH,2009,1,6,21,23,32.1,nan,27.67,35.25,1.9,1.4,-1,14,1.7,3.63,0.246
14358034,ATH,2009,1,7,7,1,39.3,nan,26.37,36.06,30.7,14.3,-1,39,32.1,3.42,0.246
14358042,ATH,2009,1,7,23,3,17.7,nan,27.49,35.58,3.3,2.2,-1,31,1.7,3.52,0.246
14358043,ATH,2009,1,7,23,12,4.8,nan,25.26,36.62,1.8,2.8,-1,49,9.6,3.42,0.246
11594440,IDC,2009,1,8,15,43,57.27,0.59,27.5598,37.7977,16.4,13.9,152,0,nan,4.24,0.188
12854521,ISK,2009,1,8,19,10,5.3,nan,28.518,37.211,nan,nan,nan,3,nan,2.15,0.27
12854519,ISK,2009,1,8,19,52,35.4,nan,29.222,37.883,nan,nan,nan,7,nan,3.33,0.27
12854518,ISK,2009,1,8,19,55,19,nan,27.069,37.414,nan,nan,nan,7,nan,3.63,0.246
12854561,ISK,2009,1,9,4,32,19.6,nan,27.917,36.911,nan,nan,nan,8,nan,2.9,0.27
12854560,ISK,2009,1,9,4,43,44.2,nan,29.199,35.923,nan,nan,nan,16,nan,2.9,0.27
12854559,ISK,2009,1,9,5,4,16.6,nan,29.174,35.864,nan,nan,nan,11,nan,3.11,0.27
12854558,ISK,2009,1,9,5,57,20.8,nan,28.791,36.016,nan,nan,nan,14,nan,3.73,0.246
14358073,ATH,2009,1,9,8,12,13,nan,27.08,35.05,17.4,14.4,-1,5,nan,3.52,0.246
12854552,ISK,2009,1,9,13,32,48.5,nan,30.3,36.836,nan,nan,nan,5,nan,3,0.27
14188792,THE,2009,1,9,15,13,34.8,nan,26.5595,35.8563,2.2,0.4,125,27,2.1,3.52,0.246
12854576,ISK,2009,1,10,15,49,58.6,nan,27.77,38.742,nan,nan,nan,5,nan,3,0.27
12854575,ISK,2009,1,10,16,31,7.3,nan,26.659,38.202,nan,nan,nan,5,nan,3.22,0.246
11667117,IDC,2009,1,10,18,30,4.15,1.54,26.6841,36.447,13.9,12.7,9,147.7,16.5,4.08,0.2
12854565,ISK,2009,1,10,22,12,16,nan,28.265,36.985,nan,nan,nan,3,nan,2.47,0.27
14358103,ATH,2009,1,10,22,42,55.7,nan,26.41,34.86,10.6,2.1,-1,5,nan,3.42,0.246
12854624,ISK,2009,1,11,3,7,41.2,nan,30.582,37.611,nan,nan,nan,7,nan,2.9,0.27
12081013,IDC,2009,1,11,6,29,57.13,1.24,27.7598,37.6313,23,21.4,171,0,nan,4.06,0.188
12854604,ISK,2009,1,11,21,49,53.9,nan,28.155,39.073,nan,nan,nan,5,nan,2.9,0.27
15132736,DDA,2009,1,12,3,40,49.02,nan,28.1105,39.2882,nan,nan,nan,7,nan,3.7,0.5
12081119,IDC,2009,1,12,16,14,57.24,3.56,25.8715,36.3929,42.3,22.9,145,51.8,37.6,3.67,0.2
14358128,ATH,2009,1,12,18,52,50.8,nan,27.77,35.94,4.5,4.9,-1,43,3.4,3.32,0.246
14358129,ATH,2009,1,12,19,37,5.8,nan,25.65,36.67,1.8,3.4,-1,20,3.5,3.63,0.246
14358133,ATH,2009,1,12,23,4,14.2,nan,25.49,36.69,1.9,5.5,-1,30,2.5,3.52,0.246
12854675,ISK,2009,1,13,0,11,45.6,nan,28.576,37.207,nan,nan,nan,9,nan,2.9,0.27
14358145,ATH,2009,1,13,1,4,41.2,nan,25.62,36.75,1.2,2.6,-1,21,2.2,3.52,0.246
12854670,ISK,2009,1,13,2,20,45.9,nan,30.277,38.057,nan,nan,nan,5,nan,3.43,0.27
14358148,ATH,2009,1,13,3,20,30.8,nan,27.25,35.34,2.8,2,-1,5,4.7,3.32,0.246
12854666,ISK,2009,1,13,4,59,12.9,nan,26.97,37.554,nan,nan,nan,2,nan,3.42,0.246
13404834,IDC,2009,1,13,6,12,45.34,1.13,26.2397,35.8247,11.5,7.8,135,48.5,10.1,5.4,nan
12854693,ISK,2009,1,14,3,3,31.6,nan,26.475,39.089,nan,nan,nan,7,nan,3.22,0.27
12854705,ISK,2009,1,15,18,43,58.3,nan,27.242,37.911,nan,nan,nan,5,nan,3.43,0.27
12854702,ISK,2009,1,15,21,19,51.4,nan,29.471,37.891,nan,nan,nan,5,nan,3.54,0.27
12854733,ISK,2009,1,16,14,31,31.6,nan,28.895,36.179,nan,nan,nan,10,nan,3.11,0.246
12854723,ISK,2009,1,16,19,45,29.4,nan,28.231,36.995,nan,nan,nan,9,nan,3.65,0.27
12854768,ISK,2009,1,17,2,26,16.9,nan,25.737,38.513,nan,nan,nan,8,nan,2.82,0.22
12854766,ISK,2009,1,17,6,21,51.7,nan,27.474,36.008,nan,nan,nan,12,nan,3.63,0.246
14358303,ISCJB,2009,1,18,8,57,54.43,0.57,27.3784,35.6893,9.12,3.932,149,18.4,nan,3.52,0.246
12081663,IDC,2009,1,18,18,42,41.58,1.57,30.6543,36.9112,137,23.2,140,0,nan,3.47,0.2
12854769,ISK,2009,1,18,19,15,41.7,nan,29.215,37.709,nan,nan,nan,4,nan,3.33,0.27
14358306,ATH,2009,1,18,21,39,17.6,nan,27.72,35.23,16.2,12.2,-1,8,nan,3.32,0.246
12854821,ISK,2009,1,19,1,57,14.6,nan,27.534,37.832,nan,nan,nan,7,nan,3.52,0.246
12854809,ISK,2009,1,19,10,45,48.3,nan,26.963,38.629,nan,nan,nan,10,nan,3.83,0.246
14358333,ATH,2009,1,19,16,34,18.8,nan,26.11,35.46,1,0.5,-1,29,0.9,3.52,0.246
12854801,ISK,2009,1,19,18,32,5.9,nan,29.704,36.072,nan,nan,nan,5,nan,2.72,0.188
12854800,ISK,2009,1,19,18,58,18.4,nan,29.811,37.434,nan,nan,nan,7,nan,3.54,0.27
12854799,THE,2009,1,19,19,17,17.9,nan,27.0453,38.593,1.8,0.8,198,8.1,1.7,3.88,0.188
14358359,ATH,2009,1,20,1,55,57.8,nan,27.21,36,2.4,2.6,-1,28,3.4,3.42,0.246
12854854,ISK,2009,1,20,1,57,44.3,nan,29.162,36.985,nan,nan,nan,8,nan,3.43,0.27
14358360,ATH,2009,1,20,2,32,8,nan,27.13,36.02,7.5,7.6,-1,29,9.1,3.32,0.246
14358361,ATH,2009,1,20,2,42,39.6,nan,27.49,35.73,5.4,4.3,-1,39,0.9,3.32,0.246
12854852,ISK,2009,1,20,6,6,45.3,nan,29.351,36.825,nan,nan,nan,16,nan,3,0.27
14358365,ATH,2009,1,20,7,53,50.5,nan,27.33,35.89,2.8,2.3,-1,7,6.2,3.32,0.246
14358387,ATH,2009,1,21,16,53,56,nan,27.27,34.76,17.5,9.4,-1,14,nan,3.63,0.246
14358388,ATH,2009,1,21,17,19,24.2,nan,26.71,34.57,7.4,3.5,-1,36,11,3.52,0.246
12854864,ISK,2009,1,21,23,49,48.2,nan,27.449,36.831,nan,nan,nan,7,nan,3.32,0.246
12854910,ISK,2009,1,22,1,8,33.5,nan,29.22,37.881,nan,nan,nan,3,nan,3.33,0.27
12854905,ISK,2009,1,22,1,23,35.8,nan,26.787,38.129,nan,nan,nan,5,nan,3.47,0.22
12854900,ISK,2009,1,22,6,27,6.8,nan,27.193,38.584,nan,nan,nan,18,nan,3.63,0.246
12082044,IDC,2009,1,22,9,9,32.41,1.32,27.2194,36.9219,27.7,24.8,151,0,nan,3.61,0.188
15965866,HLW,2009,1,22,9,9,50.02,nan,28.647,36.103,13.7,nan,nan,22.5,19.1,3.5,0.313
12854897,ISK,2009,1,22,9,43,25.9,nan,29.456,39.115,nan,nan,nan,4,nan,3.22,0.27
12854896,ISK,2009,1,22,9,51,50.7,nan,29.465,39.162,nan,nan,nan,5,nan,3.11,0.27
12854926,ISK,2009,1,23,15,53,31.4,nan,28.338,37.238,nan,nan,nan,9,nan,3.22,0.27
12854921,THE,2009,1,23,19,19,49.7,nan,27.1618,37.7157,1.1,0.6,74,0.8,0.9,3.83,0.246
12854939,ISK,2009,1,24,21,28,22.2,nan,27.561,37.858,nan,nan,nan,6,nan,3.43,0.27
14358465,ATH,2009,1,24,22,34,30,nan,27.16,35.78,1.7,1.2,-1,17,1.4,3.63,0.246
12854970,ISK,2009,1,25,0,19,42.4,nan,27.453,38.66,nan,nan,nan,6,nan,3.54,0.27
12854956,ISK,2009,1,25,9,18,25.6,nan,28.602,36.405,nan,nan,nan,22,nan,3.33,0.27
14358484,ATH,2009,1,25,20,23,2.5,nan,26.68,34.99,3.1,1.3,-1,17,1.6,3.63,0.246
14358497,ATH,2009,1,26,10,25,32.8,nan,27.09,36.17,2.4,2.5,-1,20,4.9,3.32,0.246
12854975,ISK,2009,1,26,20,48,48.5,nan,28.304,36.817,nan,nan,nan,9,nan,3.42,0.246
12854996,ISK,2009,1,27,0,30,30.5,nan,26.191,38.917,nan,nan,nan,10,nan,3.32,0.246
14189104,THE,2009,1,27,2,13,4.6,nan,27.2903,35.2082,8.1,1.1,116,10,3.4,3.73,0.246
12854991,ISK,2009,1,27,21,35,51,nan,26.298,37.52,nan,nan,nan,2,nan,3.19,0.22
12082559,IDC,2009,1,28,9,17,57.96,2.85,27.5587,37.7374,16.5,14.7,170,34.8,22.9,4.06,0.188
12082560,IDC,2009,1,28,9,45,12.52,3.81,27.6638,37.6898,18.6,15.9,14,33.1,31.2,4.06,0.188
14358576,ATH,2009,1,28,11,4,22.2,nan,26.63,35.34,15.1,7.5,-1,37,8.8,3.42,0.246
14358578,ATH,2009,1,28,17,6,4.5,nan,28.22,35.47,5.1,3.5,-1,57,12.2,3.42,0.246
14358579,ATH,2009,1,28,17,10,54.7,nan,27.62,35.53,7.8,3.5,-1,47,4.5,3.63,0.246
14358587,ATH,2009,1,28,23,49,15.9,nan,27.21,34.99,0.9,1.4,-1,8,1.3,3.63,0.246
15699747,IDC,2009,1,28,23,59,1.11,0.52,28.0296,35.7766,12.8,12.1,164,0,nan,4.7,nan
14189126,THE,2009,1,29,0,51,37.6,nan,25.3783,36.2115,36.5,1.1,88,31.6,36.5,3.94,0.246
14358596,ATH,2009,1,29,0,59,34.5,nan,26.92,36.06,2.1,2.9,-1,27,4.8,3.42,0.246
12855072,THE,2009,1,29,2,12,13.6,nan,27.3093,36.7525,3.4,1.6,227,22,2,3.63,0.246
12855053,ISK,2009,1,29,19,8,59.2,nan,29.23,37.88,nan,nan,nan,3,nan,3.54,0.27
12855051,ISK,2009,1,29,20,30,20.8,nan,28.216,36.983,nan,nan,nan,2,nan,3.83,0.246
14358617,ATH,2009,1,29,22,3,41,nan,27.5,35.02,1.9,1.4,-1,11,3.2,3.42,0.246
12855124,ISK,2009,1,31,0,43,20.9,nan,26.942,36.694,nan,nan,nan,127,nan,3.22,0.27
12855117,ISK,2009,1,31,6,57,35.6,nan,27.716,36.168,nan,nan,nan,5,nan,3.52,0.246
12855106,ISK,2009,1,31,20,13,48.6,nan,27.547,37.878,nan,nan,nan,5,nan,3.63,0.246
13434109,ISK,2009,2,1,0,39,34.5,nan,28.691,38.277,nan,nan,nan,10,nan,3,0.27
13434116,ISK,2009,2,1,2,13,57.8,nan,29.153,36.963,nan,nan,nan,9,nan,3.54,0.27
13434119,ISK,2009,2,1,3,15,39.9,nan,30.994,36.972,nan,nan,nan,75,nan,3.43,0.27
13434157,ISK,2009,2,1,17,1,44,nan,27.021,38.026,nan,nan,nan,8,nan,3.52,0.246
13434160,ISK,2009,2,1,18,50,20.6,nan,27.63,37.303,nan,nan,nan,5,nan,3.63,0.246
13434161,THE,2009,2,1,19,14,53.1,nan,27.7053,36.8985,1,0.5,57,0,0.6,3.63,0.246
13434170,ISK,2009,2,2,1,20,59.7,nan,29.027,38,nan,nan,nan,2,nan,3.33,0.27
13434174,ISK,2009,2,2,2,21,54.2,nan,28.176,37.141,nan,nan,nan,14,nan,3.63,0.246
13434180,THE,2009,2,2,3,53,34.4,nan,27.6493,35.9348,19,1.2,138,25,15.3,3.32,0.246
15133048,DDA,2009,2,2,11,11,48.13,nan,28.1512,39.4913,nan,nan,nan,7,nan,3.7,0.5
13434190,ISK,2009,2,2,12,52,38.4,nan,29.16,35.94,nan,nan,nan,32,nan,3.94,0.246
13434193,THE,2009,2,2,15,1,15.9,nan,27.4493,37.8452,0.8,0.4,60,0.4,0.6,3.94,0.246
14358723,ISCJB,2009,2,2,21,5,14.51,2.57,26.5246,36.8783,11.49,5.901,44,13.8,20.9,3.52,0.246
14358748,ATH,2009,2,3,2,45,20.4,nan,26.68,35.58,4.2,1.5,-1,23,2.7,3.32,0.246
13434219,THE,2009,2,3,11,45,44.2,nan,27.1567,36.737,2.7,0.8,80,12.8,1.2,3.33,0.27
13434236,ISK,2009,2,4,0,19,7.7,nan,26.833,38.515,nan,nan,nan,5,nan,3.22,0.27
13434245,THE,2009,2,4,11,15,37.5,nan,27.6422,36.1213,5.5,1,103,2.5,5.5,3.52,0.246
13434250,ISK,2009,2,4,15,25,17.5,nan,29.36,37.865,nan,nan,nan,5,nan,3.22,0.27
12082937,IDC,2009,2,4,19,20,1.3,3.73,30.996,35.9096,48.9,16.8,92,58.2,30,3.26,0.2
13434274,ISK,2009,2,5,5,17,45.9,nan,29.009,36.5,nan,nan,nan,19,nan,3.42,0.246
13434281,ISK,2009,2,5,10,40,28.2,nan,28.235,37.238,nan,nan,nan,4,nan,3.32,0.246
13434298,ISK,2009,2,5,15,39,57.4,nan,27.915,37.276,nan,nan,nan,6,nan,3.11,0.27
13434302,ISK,2009,2,5,16,12,45.9,nan,27.54,37.999,nan,nan,nan,5,nan,3.63,0.246
13434304,THE,2009,2,5,18,7,58.1,nan,27.642,36.0463,6.9,0.9,124,16.4,6.4,3.42,0.246
12699620,IDC,2009,2,5,20,8,55.93,1.45,27.1746,37.8103,29.9,24.2,132,0,nan,3.7,0.188
14358827,ATH,2009,2,5,22,26,14.2,nan,27.26,35.22,2.5,1.5,-1,24,1.8,3.73,0.246
14358848,ATH,2009,2,6,1,13,25.5,nan,27.07,35.6,4.7,3.2,-1,30,1.6,3.32,0.246
14358850,ATH,2009,2,6,2,17,19.4,nan,27.19,35.33,2.9,2,-1,5,nan,3.32,0.246
13434315,ISK,2009,2,6,2,24,30.6,nan,27.076,38.614,nan,nan,nan,6,nan,3.01,0.246
13434319,ISK,2009,2,6,5,7,51.9,nan,27.265,37.46,nan,nan,nan,5,nan,3.11,0.27
13434323,ISK,2009,2,6,9,36,47.9,nan,28.9,38.156,nan,nan,nan,12,nan,3.43,0.27
14358862,ATH,2009,2,6,15,41,59.1,nan,27.31,35.83,5.7,5,-1,26,4,3.52,0.246
14358864,ATH,2009,2,6,19,14,51.8,nan,26.66,34.96,6.3,2.6,-1,18,4.7,3.32,0.246
12082989,IDC,2009,2,6,23,51,17.23,1.38,27.6334,36.5186,13.5,10.6,172,110.5,13.6,3.79,0.188
14358885,ATH,2009,2,7,1,18,28.5,nan,27.59,35.27,0.5,0.3,-1,4,nan,3.32,0.246
13434367,THE,2009,2,7,14,49,35.5,nan,26.7317,38.1932,2.1,0.4,232,12.4,1.5,3.32,0.246
13434369,ISK,2009,2,7,16,10,52,nan,28.227,36.975,nan,nan,nan,8,nan,3.73,0.246
13434370,ISK,2009,2,7,18,16,10.8,nan,28.108,36.939,nan,nan,nan,6,nan,3.32,0.246
14189373,THE,2009,2,8,3,23,40.5,nan,26.581,35.2225,6.8,1,158,0,2.2,3.42,0.246
13434396,ISK,2009,2,8,18,17,55.4,nan,30.048,38.04,nan,nan,nan,13,nan,3.43,0.27
13434436,ISK,2009,2,10,9,16,23.6,nan,27.54,38.614,nan,nan,nan,10,nan,3.35,0.188
13434444,ISK,2009,2,10,23,46,28.3,nan,26.895,36.043,nan,nan,nan,5,nan,3.73,0.246
14359022,ATH,2009,2,11,2,30,14.9,nan,26.54,35.66,3.3,1.4,-1,36,5.1,3.32,0.246
13434526,ISK,2009,2,12,5,20,49.4,nan,27.797,36.356,nan,nan,nan,58,nan,3.73,0.246
14359061,ATH,2009,2,12,19,39,7.9,nan,26.74,35.43,5.1,2.7,-1,39,2.6,3.32,0.246
13434593,ISK,2009,2,13,16,15,16.3,nan,28.186,37.098,nan,nan,nan,5,nan,3.33,0.27
14359096,ATH,2009,2,14,0,16,56.1,nan,27.89,35.67,1.3,1.2,-1,19,0.8,3.42,0.246
14359102,ISC,2009,2,14,1,57,24.53,1.21,27.5417,36.2348,6.884,3.66,125,12.6,11.8,3.42,0.246
14359107,ATH,2009,2,14,5,59,18.6,nan,27.04,34.92,6.3,4,-1,29,4.7,3.42,0.246
13434629,ISK,2009,2,14,17,22,33.5,nan,28.304,36.944,nan,nan,nan,5,nan,3,0.27
15133270,DDA,2009,2,14,17,38,13.34,nan,28.2277,36.9743,nan,nan,nan,7.2,nan,3.7,0.5
13434631,ISK,2009,2,14,17,58,58.6,nan,29.19,38.167,nan,nan,nan,13,nan,2.9,0.27
13434632,ISK,2009,2,14,19,37,28.6,nan,29.16,37.981,nan,nan,nan,5,nan,3.33,0.27
14359113,ATH,2009,2,14,20,20,52.4,nan,26.5,35.46,1.5,0.6,-1,13,1.3,3.52,0.246
13434635,ISK,2009,2,14,20,50,18,nan,29.358,37.82,nan,nan,nan,5,nan,3.65,0.27
13434636,ISK,2009,2,14,21,2,17.2,nan,31.084,37.167,nan,nan,nan,120,nan,3.22,0.27
15133291,DDA,2009,2,15,17,47,36.63,nan,29.2453,37.8865,nan,nan,nan,7.3,nan,3.7,0.5
14359137,ATH,2009,2,15,20,46,23.9,nan,25.65,36.62,0.9,0.7,-1,25,1.2,3.52,0.246
12700857,IDC,2009,2,16,1,47,38.45,1.19,27.1718,39.3761,20.5,18.4,156,0,nan,3.88,0.188
13434679,ISK,2009,2,16,17,30,50.5,nan,30.512,36.818,nan,nan,nan,16,nan,3.33,0.27
14359193,ATH,2009,2,17,1,29,40.3,nan,27.53,35.88,8.6,7.4,-1,24,3.7,3.42,0.246
15956324,IDC,2009,2,17,5,28,18.95,0.42,29.0984,39.1351,9.6,8.5,42,0,nan,5.1,nan
15133418,DDA,2009,2,17,7,26,28.92,nan,29.5528,36.6917,nan,nan,nan,7,nan,3.7,0.5
12701009,IDC,2009,2,17,13,5,20.66,0.87,30.6297,37.1954,21.3,17.3,154,0,nan,3.52,0.188
15133381,DDA,2009,2,17,15,41,2.74,nan,27.9763,37.1015,nan,nan,nan,7.1,nan,3.8,0.5
12701117,IDC,2009,2,18,8,25,39.08,2.97,30.5795,36.8459,64.9,40,168,0,nan,3.44,0.188
13434824,ISK,2009,2,18,13,1,46.2,nan,27.722,39.275,nan,nan,nan,8,nan,3.11,0.27
13434829,ISK,2009,2,18,16,0,52.3,nan,29.13,37.861,nan,nan,nan,5,nan,3.97,0.27
13434830,ISK,2009,2,18,16,15,17.8,nan,30.651,36.729,nan,nan,nan,8,nan,3.33,0.27
13434837,ISK,2009,2,18,17,41,59.2,nan,27.397,38.586,nan,nan,nan,4,nan,3.43,0.27
13434869,ISK,2009,2,19,16,10,9.8,nan,26.693,38.971,nan,nan,nan,5,nan,3.33,0.27
13434878,ISK,2009,2,19,20,7,47.2,nan,26.942,39.053,nan,nan,nan,9,nan,3.54,0.27
13434905,ISK,2009,2,20,11,21,3.2,nan,27.112,39.046,nan,nan,nan,6,nan,3,0.27
13434908,ISK,2009,2,20,12,26,30.6,nan,27.384,38.125,nan,nan,nan,5,nan,3.11,0.27
13434910,ISK,2009,2,20,12,56,43.3,nan,27.333,38.5,nan,nan,nan,7,nan,3.33,0.27
14359357,ISCJB,2009,2,20,17,33,54.25,1.28,25.9499,38.6873,13.48,7.7,11,21.2,8.79,3.32,0.246
14359364,ATH,2009,2,20,23,36,51.9,nan,26.25,34.8,nan,nan,nan,44,37.5,3.52,0.246
13434929,ISK,2009,2,21,1,12,48.3,nan,28.053,36.984,nan,nan,nan,14,nan,2.9,0.27
13434930,ISK,2009,2,21,1,36,15.3,nan,30.035,37.574,nan,nan,nan,8,nan,3.43,0.27
13434956,ISK,2009,2,22,0,49,57.8,nan,30.542,37.79,nan,nan,nan,13,nan,3.86,0.27
14359403,ATH,2009,2,22,2,15,26.3,nan,27.16,35.24,4,2.9,-1,23,2.9,3.52,0.246
13434961,ISK,2009,2,22,2,41,40,nan,27.562,37.899,nan,nan,nan,5,nan,3.54,0.27
13434969,ISK,2009,2,22,9,20,8.3,nan,27.09,38.931,nan,nan,nan,8,nan,3.43,0.27
13434991,ISK,2009,2,22,21,52,7.4,nan,28.318,36.434,nan,nan,nan,5,nan,2.68,0.27
14359426,ATH,2009,2,23,2,4,15.5,nan,27.22,35.21,3.4,2.1,-1,19,5,3.42,0.246
13435012,ISK,2009,2,23,9,55,1.9,nan,27.543,37.803,nan,nan,nan,6,nan,3,0.27
15133633,DDA,2009,2,23,16,16,42.05,nan,30.8648,35.7858,nan,nan,nan,11.6,nan,3.8,0.5
13435026,ISK,2009,2,23,23,54,33.9,nan,28.239,38.338,nan,nan,nan,6,nan,3,0.27
13435034,ISK,2009,2,24,5,50,32.2,nan,28.242,37.008,nan,nan,nan,7,nan,3.63,0.246
14359467,ISC,2009,2,24,6,11,42.92,2.32,26.7756,36.6414,21.24,6.887,161,9.3,17.2,3.42,0.246
14359468,ATH,2009,2,24,7,27,31,nan,26.13,35.14,1.4,0.7,-1,9,0.7,3.32,0.246
15133668,DDA,2009,2,24,11,5,15.79,nan,28.8767,36.1445,nan,nan,nan,7,nan,3.7,0.5
13435067,ISK,2009,2,24,18,11,14,nan,27.125,37.403,nan,nan,nan,5,nan,3.73,0.246
12701806,IDC,2009,2,25,4,47,31.9,3.82,25.8638,35.3492,24.5,14.9,165,35,33.1,3.87,0.2
